CASEID,FULLTIME_OR_PARTTIME,SELFEMPLOYED,OCCUPATION_COL,WORKTYPE_FINAL,SCIENCE_CLASSES,MATH_CLASSES,TALENT,PROVE,RESPECTA,RESPECTB,INTEREST1,STEMJOBA,STEMJOBB,REASON1A,REASON1B,REASON1C,REASON1D,REASON1E,REASON1F,REASON1G,TECH1,TECH2,TECH3,TECH4,TECH5,TECH6,GEND1,GEND2,GEND3,GEND4,GEND5,HARASS1,HARASS2,HARASS3,GENDER,STEM_DEGREE,EDUCATION,INCOME_AVERAGE,START_AGE,END_AGE,EMPLOYED,UN_EMPLOYED
4705,2,2,3,2,0,1,3,1,2,2,4,1,1,1,1,1,1,1,1,3,1,1,1,3,3,3,2,1,1,3,2,3,3,2,1,1,3,100000.0,55,64,1,0
4706,1,2,12,1,1,0,1,2,2,1,4,1,1,3,3,3,3,3,3,2,3,3,2,3,3,3,2,1,2,3,4,3,3,2,1,1,2,100000.0,45,54,1,0
4707,1,2,12,1,1,1,2,2,3,2,4,1,1,3,3,3,3,2,1,3,1,2,3,2,2,3,2,1,1,1,4,3,3,2,2,1,4,100000.0,25,34,1,0
4708,1,2,3,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,3,1,2,2,2,2,1,1,1,1,1,3,2,3,3,2,2,1,1,62499.5,35,44,1,0
4709,1,2,12,1,1,1,2,3,1,1,4,1,3,3,2,3,3,3,3,3,1,2,3,1,2,3,2,1,1,1,5,3,3,2,1,1,4,100000.0,55,64,1,0
4710,1,2,10,2,0,1,1,2,2,2,1,1,1,3,2,3,2,2,2,2,1,3,1,2,1,1,2,1,2,3,1,3,3,2,1,1,2,30000.0,35,44,1,0
4711,1,2,16,2,1,1,1,1,2,1,4,1,1,3,2,2,1,2,2,2,3,3,3,3,3,3,2,1,1,3,1,3,2,2,1,1,1,30000.0,25,34,1,0
4712,1,2,1,1,1,1,4,1,0,0,4,3,3,1,1,2,1,2,3,3,3,1,1,3,3,3,3,2,2,2,1,1,1,1,1,1,2,62499.5,55,64,1,0
4713,2,2,1,1,1,0,2,1,1,1,4,3,1,3,3,3,3,1,3,1,3,3,2,2,3,3,2,1,2,3,3,3,3,2,1,2,2,87499.5,45,54,1,0
4715,1,2,13,1,0,1,2,0,1,2,4,1,1,3,2,2,1,2,2,1,3,3,2,3,3,2,2,1,1,3,3,3,2,2,1,1,2,39999.5,55,64,1,0
4716,2,2,12,1,1,1,1,2,2,1,4,1,3,2,2,2,1,2,3,3,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,39999.5,45,54,1,0
4717,1,1,3,2,1,1,1,3,2,1,2,1,3,3,2,2,1,1,1,2,2,1,1,3,1,1,3,1,1,3,2,3,2,2,2,2,4,87499.5,25,34,1,0
4718,1,2,12,1,1,1,1,2,2,2,4,1,1,1,1,3,2,2,3,1,2,1,1,2,3,1,3,1,1,3,2,2,2,2,1,1,3,39999.5,25,34,1,0
4719,1,2,3,2,1,1,2,2,1,1,4,1,1,1,2,2,3,3,3,2,3,3,2,3,3,3,2,2,1,3,2,3,3,2,1,1,2,87499.5,55,64,1,0
4720,1,2,1,1,1,1,2,2,1,1,4,1,3,3,2,3,1,2,1,1,2,3,1,3,3,3,1,2,3,3,4,3,2,1,1,2,4,87499.5,45,54,1,0
4721,1,2,1,1,1,1,2,2,3,3,4,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,1,2,3,3,3,3,2,2,1,3,100000.0,45,54,1,0
4722,1,2,1,1,1,1,3,2,1,1,4,1,3,1,1,1,1,1,3,1,2,1,1,2,3,1,1,1,1,3,1,2,2,2,1,2,4,87499.5,65,74,1,0
4723,1,2,12,1,1,0,1,0,1,1,4,3,3,3,2,2,2,2,3,2,2,3,2,3,1,2,2,3,1,3,1,3,3,2,1,1,3,62499.5,55,64,1,0
4725,0,0,26,3,1,1,2,2,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,5,3,3,2,1,1,1,30000.0,65,74,0,-1
4726,1,2,1,1,0,0,2,0,1,1,4,1,3,1,1,2,1,2,3,2,2,1,1,1,3,1,2,1,2,3,2,3,2,2,1,2,4,62499.5,55,64,1,0
4727,1,2,1,1,1,0,1,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,3,3,2,2,2,2,1,2,39999.5,45,54,1,0
4728,1,2,3,2,1,0,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,2,1,1,1,30000.0,35,44,1,0
4729,1,2,2,1,1,0,1,2,1,1,4,3,2,2,3,2,3,1,2,1,2,3,3,3,3,3,2,1,1,1,4,3,3,2,2,1,4,87499.5,45,54,1,0
4730,1,2,1,1,0,1,2,3,1,1,4,1,1,3,3,2,3,3,3,1,2,1,1,3,3,3,1,2,3,1,1,2,2,1,1,2,3,100000.0,45,54,1,0
4731,1,2,19,2,1,0,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,3,3,2,2,3,1,3,2,2,3,1,1,2,2,30000.0,45,54,1,0
4732,1,2,3,2,1,1,1,1,2,2,6,3,3,2,1,1,1,3,3,2,1,1,1,2,1,1,2,2,2,2,3,1,2,2,1,2,2,62499.5,25,34,1,0
4733,1,2,10,2,1,1,3,3,3,2,1,1,1,1,1,1,1,3,1,2,3,3,1,3,3,1,1,1,1,3,3,3,3,2,2,1,2,62499.5,55,64,1,0
4734,2,2,12,1,1,1,2,2,1,1,4,1,1,1,3,2,1,1,3,3,2,3,2,3,3,2,2,1,1,3,2,3,3,2,1,1,3,87499.5,45,54,1,0
4735,1,2,11,1,1,1,2,2,2,2,4,1,1,2,3,2,2,2,2,2,3,3,2,3,3,2,1,2,2,3,2,2,2,2,1,1,4,87499.5,25,34,1,0
4736,1,2,25,2,1,0,2,2,1,2,6,1,3,1,3,2,3,2,3,3,3,2,3,3,3,2,1,1,1,1,3,3,3,2,2,2,2,62499.5,45,54,1,0
4737,1,2,10,2,0,0,2,3,3,3,4,1,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,1,1,3,4,3,3,2,1,1,2,100000.0,55,64,1,0
4738,2,2,10,2,0,0,2,3,2,1,4,1,1,3,2,2,2,3,2,2,3,3,2,3,3,2,2,1,1,3,3,3,3,2,1,1,1,100000.0,25,34,1,0
4739,1,2,25,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,3,3,3,1,1,3,1,1,1,1,1,2,2,100000.0,45,54,1,0
4740,1,2,23,2,1,0,3,0,0,3,3,1,1,2,2,2,3,1,3,3,2,1,2,3,3,2,1,1,1,3,5,3,3,2,2,1,2,100000.0,35,44,1,0
4741,1,2,3,2,1,0,1,0,1,2,2,1,1,2,3,2,3,1,2,2,3,1,1,3,3,1,3,1,1,2,3,3,3,2,2,1,1,62499.5,45,54,1,0
4742,1,2,13,1,1,0,2,2,1,1,4,3,1,2,2,2,1,2,3,2,2,1,1,2,1,2,3,1,1,3,2,3,3,2,1,1,2,62499.5,35,44,1,0
4743,1,2,17,2,1,1,4,3,3,3,4,2,3,2,1,1,1,2,1,1,3,3,2,2,3,1,2,1,3,3,3,2,3,2,1,1,1,30000.0,45,54,1,0
4744,2,2,12,1,1,0,2,2,2,1,4,3,1,2,1,2,1,1,3,1,2,3,2,2,3,2,2,1,1,3,3,2,2,1,1,1,3,87499.5,35,44,1,0
4745,1,2,2,1,1,1,2,1,2,2,4,1,3,2,2,2,2,2,3,1,1,2,2,2,3,2,3,1,1,3,2,3,3,2,2,1,4,100000.0,55,64,1,0
4746,1,2,9,1,1,1,1,2,2,1,4,1,1,2,1,3,2,2,1,1,2,1,1,3,3,3,2,2,2,1,5,2,2,2,1,1,3,87499.5,55,64,1,0
4747,1,2,12,1,1,1,2,1,2,2,4,3,2,1,1,1,3,1,1,1,1,1,2,2,3,3,2,1,1,3,4,2,3,2,2,1,4,30000.0,25,34,1,0
4748,1,2,25,2,0,0,2,1,2,2,4,1,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,3,3,3,2,2,2,3,87499.5,55,64,1,0
4749,1,1,12,1,1,1,2,2,1,2,4,1,2,1,1,2,1,2,3,2,2,1,1,2,3,1,3,1,1,2,2,3,2,2,2,2,4,62499.5,25,34,1,0
4750,2,1,4,2,1,1,1,2,1,2,1,3,3,1,1,2,3,1,1,3,2,2,3,3,1,2,1,2,1,3,5,2,2,1,1,1,2,100000.0,65,74,1,0
4751,1,1,12,1,1,1,2,1,2,2,4,1,3,3,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,3,3,2,1,1,3,100000.0,45,54,1,0
4752,1,2,12,1,1,0,2,2,2,2,4,1,1,1,2,1,2,1,1,1,2,2,2,3,2,3,2,1,1,3,2,2,2,2,1,1,3,100000.0,55,64,1,0
4753,2,2,16,2,0,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,3,1,1,3,1,1,2,1,1,3,2,3,1,2,1,1,1,30000.0,55,64,1,0
4754,1,2,12,1,0,0,2,1,2,2,4,1,1,3,3,3,3,1,3,1,3,3,2,2,3,3,2,1,1,3,1,3,3,2,1,1,4,30000.0,65,74,1,0
4755,1,2,13,1,0,0,3,2,3,2,4,3,3,1,2,2,1,3,2,2,2,3,1,3,1,1,2,3,2,3,2,3,2,2,1,2,2,62499.5,65,74,1,0
4756,1,2,1,1,1,0,1,3,3,2,4,3,1,1,2,1,2,2,1,2,2,2,3,3,2,3,1,1,1,3,5,3,2,2,2,2,2,100000.0,45,54,1,0
4757,1,1,22,2,1,1,2,2,1,2,4,2,3,2,2,2,1,2,1,2,3,3,3,1,2,2,2,3,3,3,5,2,3,1,2,1,4,100000.0,45,54,1,0
4759,2,2,9,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,1,1,2,2,3,2,3,3,3,1,2,3,3,3,3,2,2,1,4,87499.5,65,74,1,0
4760,1,2,22,2,0,0,2,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,2,2,1,2,39999.5,25,34,1,0
4761,1,2,19,2,1,1,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,2,3,2,2,1,1,62499.5,25,34,1,0
4762,1,2,12,1,0,0,3,2,2,3,4,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,3,3,2,3,4,2,2,2,1,1,2,87499.5,25,34,1,0
4763,1,2,1,1,1,1,1,2,1,1,4,1,1,1,3,1,1,2,3,2,2,1,1,3,2,2,1,2,3,3,2,1,1,2,1,1,2,100000.0,55,64,1,0
4764,1,2,16,2,1,0,3,0,2,2,3,3,3,1,2,1,2,2,2,1,2,3,2,2,3,2,2,1,2,3,2,3,2,2,1,1,1,30000.0,25,34,1,0
4765,1,2,5,1,1,1,1,2,1,1,4,1,1,2,1,3,3,1,3,2,2,3,2,2,1,2,1,1,1,3,2,2,2,1,1,1,3,62499.5,25,34,1,0
4766,1,2,3,2,1,1,1,3,1,1,3,1,1,1,2,2,1,1,3,1,2,1,1,2,3,2,1,1,1,3,2,2,2,2,2,1,1,100000.0,45,54,1,0
4767,2,2,3,2,1,0,1,0,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,2,3,3,2,1,1,3,100000.0,35,44,1,0
4768,1,2,5,1,0,1,2,2,2,2,4,3,1,1,3,1,2,3,3,2,3,3,3,3,3,2,1,1,1,3,4,3,2,2,2,1,3,100000.0,35,44,1,0
4769,2,2,12,1,1,1,2,1,0,3,4,1,1,1,1,2,1,2,3,2,2,3,2,2,3,2,3,2,2,2,3,2,3,2,1,1,4,87499.5,25,34,1,0
4770,1,2,4,2,1,0,1,1,1,1,4,1,1,1,3,3,2,2,3,3,3,3,2,3,3,2,2,1,1,3,1,3,2,2,1,1,2,100000.0,35,44,1,0
4771,1,2,12,1,1,1,1,2,1,1,4,1,1,2,2,2,1,2,3,2,2,3,2,3,3,2,1,2,2,2,2,2,2,1,1,1,4,87499.5,25,34,1,0
4772,2,2,8,2,1,1,2,3,2,1,3,3,3,1,2,2,1,2,3,2,2,1,1,2,3,1,2,1,2,3,2,2,2,2,1,2,4,62499.5,65,74,1,0
4773,1,2,6,2,0,0,2,3,1,2,3,1,1,3,3,3,2,3,2,1,2,3,2,2,3,2,2,1,1,1,3,3,2,1,1,1,4,100000.0,35,44,1,0
4774,2,1,12,1,0,1,2,2,1,2,4,1,3,2,2,2,2,2,2,3,2,1,2,2,3,2,2,2,2,3,3,3,3,2,1,1,4,100000.0,35,44,1,0
4775,2,2,12,1,0,0,2,3,1,1,4,1,3,2,2,2,2,2,2,2,2,3,2,3,3,2,2,1,1,3,3,3,2,1,1,1,2,100000.0,65,74,1,0
4776,2,1,3,2,1,1,2,2,1,2,6,1,1,1,2,2,1,1,2,1,2,3,2,2,3,2,1,1,2,3,3,2,2,2,2,2,3,62499.5,65,74,1,0
4778,1,2,4,2,1,1,2,3,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,5,3,3,2,2,1,1,39999.5,35,44,1,0
4780,1,2,16,2,1,1,1,0,1,3,1,1,1,2,1,2,2,3,1,1,3,3,2,2,3,2,2,1,1,1,4,2,2,1,1,1,1,30000.0,45,54,1,0
4781,2,2,13,1,1,0,1,1,1,1,4,1,1,2,3,2,1,3,3,1,2,3,2,3,3,2,2,1,1,3,1,3,3,2,1,1,3,100000.0,45,54,1,0
4782,1,2,19,2,1,1,2,3,1,2,1,1,1,2,2,2,2,2,3,1,2,2,2,3,3,3,3,1,1,1,5,3,2,2,2,1,2,62499.5,55,64,1,0
4784,1,2,3,2,1,1,1,2,2,2,4,1,1,2,3,3,1,2,3,2,2,3,1,2,3,1,1,2,2,2,1,2,1,2,1,2,3,100000.0,35,44,1,0
4785,1,2,12,1,1,0,2,1,2,2,4,1,1,3,3,3,3,3,3,3,2,3,3,1,2,3,2,1,1,1,5,3,3,2,1,1,3,62499.5,35,44,1,0
4786,1,1,23,2,1,0,2,2,1,2,4,1,1,2,2,2,2,3,3,1,3,3,2,3,3,2,1,1,1,3,2,3,3,2,2,1,1,39999.5,55,64,1,0
4787,2,2,12,1,1,0,2,1,2,1,4,1,1,1,2,1,1,1,3,2,2,3,1,3,3,2,2,1,1,2,1,2,2,2,1,1,2,100000.0,55,64,1,0
4788,0,0,26,3,0,0,2,2,1,2,4,1,1,1,3,3,1,1,3,3,3,3,3,3,3,3,2,1,1,3,1,3,3,2,1,1,1,39999.5,65,74,0,-1
4789,2,2,4,2,1,1,2,2,3,3,6,1,3,3,2,2,1,1,3,2,3,3,1,3,3,1,3,2,2,2,2,2,3,2,2,1,2,100000.0,18,24,1,0
4790,1,1,20,2,1,0,1,2,1,2,4,1,1,1,3,3,1,3,3,1,1,1,1,2,1,1,1,1,1,3,1,3,2,1,1,1,3,39999.5,55,64,1,0
4791,1,2,4,2,1,1,2,0,2,1,4,1,3,2,2,2,2,3,3,1,3,3,3,3,3,2,3,1,1,3,5,3,3,2,1,1,3,87499.5,35,44,1,0
4792,2,1,19,2,1,0,4,2,1,2,4,3,3,2,2,2,3,3,3,1,3,3,3,3,3,2,1,1,1,3,3,3,3,2,1,1,1,62499.5,55,64,1,0
4793,2,2,12,1,1,0,3,2,2,1,4,1,1,2,1,2,2,2,3,1,2,1,2,2,3,2,2,2,3,2,2,3,3,2,1,1,2,62499.5,55,64,1,0
4794,2,2,18,2,1,0,3,0,1,1,4,1,1,3,3,3,2,1,3,2,2,3,2,2,3,2,1,1,1,3,5,3,3,1,2,2,3,30000.0,25,34,1,0
4795,1,2,10,2,0,0,1,1,1,1,4,1,3,3,3,3,2,1,2,1,2,3,2,3,3,2,1,1,1,3,2,3,3,2,1,2,3,100000.0,35,44,1,0
4796,1,2,25,2,1,1,2,3,3,1,4,1,1,3,2,3,2,3,3,3,3,3,3,3,3,3,1,1,3,3,4,3,3,2,1,1,1,62499.5,55,64,1,0
4797,1,2,25,2,1,1,1,2,2,2,2,1,2,3,2,3,1,1,3,2,3,3,2,3,3,3,3,1,1,1,2,3,3,2,1,1,1,39999.5,45,54,1,0
4798,1,2,8,2,1,0,2,2,1,2,4,1,1,1,1,1,1,2,2,1,1,1,1,2,3,2,2,1,1,3,1,3,3,2,2,2,4,100000.0,55,64,1,0
4799,2,1,10,2,1,1,1,2,1,2,1,1,1,3,2,3,1,1,3,2,2,3,1,2,3,1,1,2,2,2,2,1,3,1,1,1,4,100000.0,45,54,1,0
4800,1,1,25,2,0,0,2,2,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,4,3,3,2,1,2,2,87499.5,55,64,1,0
4801,1,2,1,1,1,1,2,1,2,2,4,1,1,1,1,1,1,1,3,2,2,1,1,2,1,1,1,1,1,2,1,3,1,2,1,1,4,62499.5,25,34,1,0
4802,1,2,17,2,1,1,2,0,2,2,4,3,3,1,1,1,1,1,1,1,3,1,1,3,3,3,2,1,1,3,5,3,3,2,1,1,1,30000.0,45,54,1,0
4803,1,1,15,2,0,1,2,2,1,1,2,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,1,2,2,3,2,2,2,2,2,2,4,100000.0,25,34,1,0
4804,1,2,19,2,0,1,1,3,1,2,3,3,2,2,2,2,1,3,3,2,2,1,1,2,3,1,2,1,2,2,1,1,1,2,1,1,1,100000.0,18,24,1,0
4805,2,2,12,1,0,0,2,2,2,2,4,3,1,2,1,3,3,2,2,2,2,3,3,3,3,3,2,1,2,1,3,2,2,1,1,1,2,87499.5,45,54,1,0
4806,1,2,13,1,1,1,3,2,1,2,4,1,1,1,1,2,1,3,3,3,2,3,2,3,3,2,2,1,2,2,2,2,2,2,1,1,2,62499.5,45,54,1,0
4807,1,2,12,1,0,1,2,2,2,1,4,1,3,2,1,3,1,3,3,1,1,1,1,2,3,2,2,1,1,3,2,3,3,2,1,1,4,100000.0,25,34,1,0
4808,2,1,3,2,1,1,2,2,1,2,2,1,1,1,3,2,1,2,2,1,2,1,1,2,2,2,1,1,1,3,3,2,3,2,2,1,4,87499.5,65,74,1,0
4809,2,2,12,1,1,0,4,0,0,3,4,1,1,1,2,3,1,1,3,2,1,1,1,2,2,2,2,1,3,3,2,3,2,2,1,1,1,39999.5,65,74,1,0
4810,2,2,12,1,1,1,1,2,1,2,4,3,3,1,3,2,1,2,3,1,1,1,1,2,3,1,2,2,1,3,3,3,2,2,1,1,3,62499.5,55,64,1,0
4811,2,2,10,2,0,0,2,1,2,3,4,3,3,1,2,3,2,2,3,1,3,3,1,3,3,3,3,2,2,3,3,3,3,2,1,1,1,87499.5,55,64,1,0
4812,1,2,5,1,1,0,1,3,1,2,4,1,3,1,2,1,2,2,3,1,3,3,2,3,3,2,3,1,1,3,1,3,2,2,1,1,2,62499.5,25,34,1,0
4813,1,2,3,2,1,1,1,1,2,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,5,3,3,2,2,2,2,87499.5,55,64,1,0
4814,1,2,10,2,0,0,2,3,3,1,4,1,1,1,2,2,1,2,2,1,3,3,1,2,3,2,3,2,3,2,2,2,2,1,1,2,4,39999.5,35,44,1,0
4816,2,2,16,2,0,1,2,3,2,2,4,1,1,2,3,3,3,2,3,1,3,3,3,3,3,2,3,1,1,3,5,1,1,1,2,1,1,100000.0,18,24,1,0
4817,1,2,3,2,1,0,2,2,1,1,2,1,1,1,2,2,1,1,3,3,1,1,1,2,3,1,2,1,1,2,1,3,3,1,1,2,4,87499.5,65,74,1,0
4818,1,2,12,1,1,1,2,3,1,1,4,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,2,1,1,3,3,3,3,2,1,1,2,87499.5,55,64,1,0
4819,2,2,25,2,1,0,2,3,1,1,2,1,1,1,3,3,1,2,3,1,1,1,1,1,1,1,2,1,1,3,1,3,2,2,1,1,2,62499.5,35,44,1,0
4820,1,2,1,1,1,1,2,2,2,2,4,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,3,3,3,3,2,1,1,4,87499.5,35,44,1,0
4821,1,1,23,2,1,1,2,2,2,2,6,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,39999.5,35,44,1,0
4822,1,2,25,2,0,1,1,1,2,2,6,1,1,1,3,1,3,3,2,3,2,3,1,1,1,1,3,2,2,2,2,1,1,2,2,1,2,39999.5,45,54,1,0
4823,1,2,15,2,0,0,4,0,2,2,4,1,1,3,2,2,3,3,3,2,3,3,3,3,3,3,2,1,1,3,3,3,3,2,1,1,1,62499.5,25,34,1,0
4824,1,2,13,1,1,1,2,2,3,3,4,2,2,1,3,3,2,2,2,1,2,1,3,3,2,3,2,1,1,1,2,3,3,2,2,1,2,87499.5,18,24,1,0
4825,1,2,11,1,1,1,2,2,2,2,4,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,1,4,100000.0,25,34,1,0
4826,1,2,12,1,1,0,2,0,1,1,4,1,1,1,2,2,1,1,3,1,2,1,2,3,2,2,2,2,1,3,1,3,2,2,1,1,2,100000.0,45,54,1,0
4827,1,2,22,2,0,1,1,3,1,1,1,1,3,1,2,1,1,1,2,2,2,1,2,3,3,3,1,1,1,3,4,3,2,2,2,2,2,100000.0,45,54,1,0
4830,1,2,1,1,1,1,1,2,1,2,4,1,3,3,2,2,3,3,1,3,3,3,3,3,3,3,1,1,1,3,2,3,3,2,1,1,2,87499.5,45,54,1,0
4832,1,2,25,2,1,0,2,0,2,2,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,4,3,3,2,2,1,1,30000.0,45,54,1,0
4833,1,2,4,2,1,0,2,2,1,2,3,1,1,2,2,3,2,2,3,2,2,3,2,3,3,3,2,1,1,3,3,3,3,2,1,2,3,100000.0,18,24,1,0
4834,0,0,26,3,1,1,2,2,1,2,4,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,1,1,3,1,3,3,2,2,1,1,30000.0,65,74,0,-1
4835,1,2,13,1,1,1,2,3,2,2,4,1,1,3,3,3,2,3,2,2,3,3,2,3,3,2,1,1,1,3,2,3,2,2,2,1,2,39999.5,45,54,1,0
4836,1,2,19,2,1,0,3,3,0,2,4,1,1,1,1,1,1,1,3,1,1,3,1,3,3,1,2,2,3,2,1,3,1,1,1,1,1,30000.0,25,34,1,0
4837,1,2,3,2,1,1,1,0,1,3,4,3,1,2,2,3,1,3,1,3,2,1,1,2,2,2,2,1,1,3,2,3,3,2,1,1,2,30000.0,55,64,1,0
4838,1,2,22,2,1,1,1,1,2,2,1,1,1,3,1,2,1,1,3,2,2,1,1,2,1,1,1,1,2,3,2,3,3,2,2,1,2,62499.5,55,64,1,0
4839,2,2,13,1,1,0,1,1,3,2,4,1,1,3,2,3,1,1,3,1,2,1,1,3,3,2,2,1,2,3,3,3,1,2,1,1,4,100000.0,35,44,1,0
4840,1,2,12,1,1,1,2,3,1,2,4,1,1,1,3,2,2,2,1,3,3,3,3,3,3,3,2,1,1,3,3,3,3,2,1,1,2,62499.5,35,44,1,0
4841,1,2,25,2,1,0,1,3,1,1,1,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,3,1,3,2,2,1,1,1,87499.5,35,44,1,0
4842,1,2,1,1,1,1,1,2,1,2,4,1,1,2,3,2,3,1,1,2,2,2,3,2,2,3,3,1,1,3,3,2,2,2,2,1,3,100000.0,35,44,1,0
4843,1,2,13,1,0,1,4,3,2,2,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,3,2,1,1,2,39999.5,45,54,1,0
4844,2,1,14,2,1,1,1,2,1,2,4,1,3,2,1,2,2,3,1,1,2,3,2,2,3,2,3,1,2,3,4,3,3,2,1,1,2,87499.5,55,64,1,0
4845,1,2,4,2,1,1,1,3,2,2,4,1,1,2,3,3,3,3,3,2,2,2,3,2,2,3,3,1,1,3,3,3,3,2,2,1,3,100000.0,55,64,1,0
4846,1,2,14,2,1,0,3,0,1,1,4,1,1,1,2,2,1,1,2,2,2,1,1,2,3,1,2,1,2,3,3,3,2,2,2,1,2,62499.5,45,54,1,0
4848,1,2,11,1,1,1,2,1,2,2,4,3,3,3,1,2,2,2,3,1,3,3,2,3,3,1,3,2,2,3,3,3,3,2,2,1,2,39999.5,45,54,1,0
4850,1,2,23,2,1,1,1,3,1,2,3,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,3,2,3,2,2,1,1,30000.0,25,34,1,0
4851,1,2,25,2,0,1,1,3,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,4,3,3,2,2,2,2,30000.0,18,24,1,0
4852,1,2,3,2,1,1,1,2,1,1,2,1,3,2,1,1,2,2,3,3,3,3,3,3,3,3,3,1,1,3,1,3,2,1,1,2,2,62499.5,25,34,1,0
4853,1,2,19,2,1,1,2,0,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,3,3,2,1,1,2,2,1,3,3,2,1,1,2,100000.0,45,54,1,0
4854,1,2,5,1,1,1,2,2,1,1,4,1,1,1,2,2,1,2,3,1,2,1,2,2,3,2,1,1,1,3,5,2,2,2,2,1,3,62499.5,45,54,1,0
4855,2,1,12,1,0,0,1,2,2,2,4,1,1,1,1,1,1,2,3,1,1,1,1,2,3,1,2,1,2,2,1,3,3,2,1,2,4,100000.0,45,54,1,0
4856,1,2,5,1,1,1,2,2,2,2,4,1,1,1,3,2,3,2,2,1,3,3,3,3,2,3,3,1,1,3,2,3,3,2,2,1,3,62499.5,18,24,1,0
4858,1,2,12,1,1,1,2,2,2,3,4,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,2,1,1,3,1,3,3,2,1,1,4,100000.0,18,24,1,0
4860,1,1,22,2,1,1,2,2,1,2,1,1,1,3,2,3,3,3,1,2,3,3,3,3,3,3,1,1,1,3,5,2,2,2,2,1,1,62499.5,18,24,1,0
4861,1,2,25,2,1,1,4,2,1,3,3,1,1,2,2,2,2,2,3,1,3,3,1,3,3,1,1,1,2,2,2,3,3,2,2,1,2,30000.0,65,74,1,0
4863,2,2,19,2,0,0,1,1,0,0,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,5,3,3,2,2,2,2,30000.0,25,34,1,0
4864,1,2,1,1,1,1,2,0,0,0,4,2,2,3,3,3,3,3,2,3,1,3,3,1,3,3,3,1,1,3,5,3,3,2,2,1,3,100000.0,35,44,1,0
4865,2,2,14,2,1,1,2,2,3,2,6,1,1,2,3,2,1,2,3,2,3,1,2,3,1,1,2,2,2,2,3,2,2,2,1,1,2,100000.0,18,24,1,0
4866,1,2,16,2,0,1,1,1,1,1,3,1,3,2,2,3,2,3,2,1,2,3,1,1,1,1,3,1,1,2,3,1,2,2,2,1,1,39999.5,45,54,1,0
4867,2,1,12,1,1,1,1,1,0,1,4,1,2,3,3,1,3,2,3,1,1,3,1,1,3,2,3,1,2,3,1,3,3,1,1,2,2,30000.0,55,64,1,0
4868,1,2,10,2,0,0,2,0,1,1,4,1,1,3,3,3,2,3,2,3,3,3,2,3,3,2,2,1,1,3,4,3,3,2,1,1,4,100000.0,45,54,1,0
4869,1,2,25,2,1,1,2,1,2,2,2,1,3,1,2,1,1,1,3,1,1,3,1,1,3,1,2,1,1,3,3,1,1,1,1,2,3,62499.5,35,44,1,0
4870,1,2,12,1,1,0,1,1,1,1,4,1,1,1,3,2,2,1,3,1,3,3,2,3,3,2,2,1,1,3,3,3,2,1,1,1,2,100000.0,25,34,1,0
4871,1,2,12,1,1,0,3,1,3,3,4,1,3,1,1,1,1,3,2,1,3,1,2,3,3,2,2,1,2,1,4,3,3,2,1,1,3,87499.5,55,64,1,0
